Timestamp,LatencyMs,Tick,Configuration
10.106,22.178,1340,Oculus Quest_Android
10.115,8.551,1342,Oculus Quest_Android
10.126,11.925,1345,Oculus Quest_Android
10.139,12.849,1348,Oculus Quest_Android
10.152,13.952,1351,Oculus Quest_Android
10.166,14.017,1354,Oculus Quest_Android
10.181,14.076,1358,Oculus Quest_Android
10.195,14.151,1361,Oculus Quest_Android
10.209,13.529,1364,Oculus Quest_Android
10.230,14.339,1368,Oculus Quest_Android
10.237,14.123,1371,Oculus Quest_Android
10.250,13.260,1374,Oculus Quest_Android
10.264,13.707,1377,Oculus Quest_Android
10.278,13.946,1381,Oculus Quest_Android
10.291,13.731,1384,Oculus Quest_Android
10.306,14.740,1387,Oculus Quest_Android
10.327,13.331,1391,Oculus Quest_Android
10.341,14.774,1394,Oculus Quest_Android
10.348,13.825,1397,Oculus Quest_Android
10.375,12.905,1400,Oculus Quest_Android
10.383,21.369,1406,Oculus Quest_Android
10.390,7.931,1407,Oculus Quest_Android
10.403,12.264,1410,Oculus Quest_Android
10.417,14.281,1414,Oculus Quest_Android
10.431,13.664,1417,Oculus Quest_Android
10.444,13.964,1420,Oculus Quest_Android
10.458,13.543,1424,Oculus Quest_Android
10.472,14.123,1427,Oculus Quest_Android
10.486,13.862,1430,Oculus Quest_Android
10.508,13.897,1433,Oculus Quest_Android
10.515,15.397,1437,Oculus Quest_Android
10.527,12.486,1440,Oculus Quest_Android
10.542,13.976,1443,Oculus Quest_Android
10.556,13.819,1447,Oculus Quest_Android
10.569,13.783,1450,Oculus Quest_Android
10.583,14.162,1453,Oculus Quest_Android
10.597,13.612,1457,Oculus Quest_Android
10.611,14.087,1460,Oculus Quest_Android
10.624,13.529,1463,Oculus Quest_Android
10.646,14.309,1467,Oculus Quest_Android
10.653,14.647,1470,Oculus Quest_Android
10.666,12.807,1473,Oculus Quest_Android
10.681,14.243,1476,Oculus Quest_Android
10.694,13.717,1480,Oculus Quest_Android
10.709,13.831,1483,Oculus Quest_Android
10.722,14.014,1486,Oculus Quest_Android
10.736,13.843,1490,Oculus Quest_Android
10.751,14.217,1493,Oculus Quest_Android
10.764,13.631,1496,Oculus Quest_Android
10.786,13.772,1500,Oculus Quest_Android
10.792,15.314,1503,Oculus Quest_Android
10.806,12.462,1506,Oculus Quest_Android
10.822,14.177,1510,Oculus Quest_Android
10.833,13.944,1513,Oculus Quest_Android
10.849,14.043,1516,Oculus Quest_Android
10.870,13.471,1520,Oculus Quest_Android
10.886,16.175,1523,Oculus Quest_Android
10.901,15.501,1527,Oculus Quest_Android
10.918,15.525,1531,Oculus Quest_Android
10.932,16.146,1535,Oculus Quest_Android
10.947,14.160,1538,Oculus Quest_Android
10.961,15.295,1542,Oculus Quest_Android
10.974,13.369,1545,Oculus Quest_Android
10.988,13.322,1548,Oculus Quest_Android
11.001,13.389,1551,Oculus Quest_Android
11.014,13.539,1555,Oculus Quest_Android
11.028,13.537,1558,Oculus Quest_Android
11.047,18.293,1562,Oculus Quest_Android
11.061,14.584,1566,Oculus Quest_Android
11.075,13.500,1569,Oculus Quest_Android
11.089,14.200,1573,Oculus Quest_Android
11.102,14.082,1576,Oculus Quest_Android
11.116,13.573,1579,Oculus Quest_Android
11.130,13.894,1582,Oculus Quest_Android
11.138,13.556,1586,Oculus Quest_Android
11.169,16.407,1590,Oculus Quest_Android
11.196,24.766,1596,Oculus Quest_Android
11.221,27.616,1602,Oculus Quest_Android
11.241,27.347,1609,Oculus Quest_Android
11.256,14.819,1612,Oculus Quest_Android
11.270,14.789,1616,Oculus Quest_Android
11.285,14.301,1619,Oculus Quest_Android
11.301,15.650,1623,Oculus Quest_Android
11.324,24.197,1629,Oculus Quest_Android
11.339,14.689,1632,Oculus Quest_Android
11.354,14.392,1636,Oculus Quest_Android
11.368,15.099,1640,Oculus Quest_Android
11.383,14.463,1643,Oculus Quest_Android
11.401,15.007,1647,Oculus Quest_Android
11.424,24.175,1652,Oculus Quest_Android
11.444,22.296,1658,Oculus Quest_Android
11.463,18.870,1662,Oculus Quest_Android
11.477,13.884,1666,Oculus Quest_Android
11.492,14.968,1669,Oculus Quest_Android
11.507,14.715,1673,Oculus Quest_Android
11.521,14.515,1676,Oculus Quest_Android
11.536,13.976,1680,Oculus Quest_Android
11.551,15.392,1683,Oculus Quest_Android
11.575,24.185,1689,Oculus Quest_Android
11.589,14.648,1693,Oculus Quest_Android
11.602,13.331,1696,Oculus Quest_Android
11.617,13.446,1699,Oculus Quest_Android
11.630,14.839,1703,Oculus Quest_Android
11.643,12.990,1706,Oculus Quest_Android
11.657,13.771,1709,Oculus Quest_Android
11.671,13.432,1712,Oculus Quest_Android
11.685,13.879,1716,Oculus Quest_Android
11.699,14.030,1719,Oculus Quest_Android
11.712,13.709,1722,Oculus Quest_Android
11.727,14.022,1726,Oculus Quest_Android
11.740,13.900,1729,Oculus Quest_Android
11.755,13.795,1732,Oculus Quest_Android
11.760,14.119,1736,Oculus Quest_Android
11.783,13.962,1739,Oculus Quest_Android
11.797,15.230,1743,Oculus Quest_Android
11.811,13.811,1746,Oculus Quest_Android
11.825,13.957,1749,Oculus Quest_Android
11.839,13.722,1753,Oculus Quest_Android
11.855,13.987,1756,Oculus Quest_Android
11.875,16.043,1760,Oculus Quest_Android
11.895,25.336,1766,Oculus Quest_Android
11.908,14.310,1770,Oculus Quest_Android
11.922,13.684,1773,Oculus Quest_Android
11.936,13.626,1776,Oculus Quest_Android
11.950,14.191,1780,Oculus Quest_Android
11.964,14.002,1783,Oculus Quest_Android
11.978,13.464,1786,Oculus Quest_Android
11.991,14.200,1790,Oculus Quest_Android
12.005,13.807,1793,Oculus Quest_Android
12.019,13.299,1796,Oculus Quest_Android
12.033,14.253,1800,Oculus Quest_Android
12.050,13.626,1803,Oculus Quest_Android
12.064,17.182,1807,Oculus Quest_Android
12.079,14.071,1811,Oculus Quest_Android
12.104,24.930,1817,Oculus Quest_Android
12.119,15.124,1820,Oculus Quest_Android
12.133,14.459,1824,Oculus Quest_Android
12.147,14.249,1827,Oculus Quest_Android
12.160,14.064,1831,Oculus Quest_Android
12.174,13.576,1834,Oculus Quest_Android
12.188,14.008,1837,Oculus Quest_Android
12.201,13.947,1841,Oculus Quest_Android
12.215,12.877,1844,Oculus Quest_Android
12.229,13.721,1847,Oculus Quest_Android
12.243,13.597,1851,Oculus Quest_Android
12.257,14.529,1854,Oculus Quest_Android
12.270,13.186,1857,Oculus Quest_Android
12.284,14.153,1861,Oculus Quest_Android
12.298,13.998,1864,Oculus Quest_Android
12.312,14.175,1868,Oculus Quest_Android
12.325,13.482,1871,Oculus Quest_Android
